x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,STN_ID
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.11.24,11/24/1974 0:00,ON,1974,11,24,5.6,,0,,11.1,,1,,1,,0,,0,,23,,43,,0,,12.4,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.11.25,11/25/1974 0:00,ON,1974,11,25,-5,,-10,,0,,0.3,,0,,0.5,,0,T,34,,37,,0,,23,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.11.26,11/26/1974 0:00,ON,1974,11,26,-6.7,,-10.6,,-2.8,,0.3,,0,,0.5,,0,,0,,0,,0,,24.7,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.11.27,11/27/1974 0:00,ON,1974,11,27,-3.1,,-6.1,,0,,0.5,,0,,0.5,,0,T,11,,37,,0,,21.1,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.11.28,11/28/1974 0:00,ON,1974,11,28,0,,-2.2,,2.2,,1.3,,0,,1.8,,0,T,25,,40,,0,,18,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.11.29,11/29/1974 0:00,ON,1974,11,29,-5.6,,-10,,-1.1,,0,,0,,0,,0,T,0,,0,,0,,23.6,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.11.30,11/30/1974 0:00,ON,1974,11,30,-6.1,,-10,,-2.2,,0,T,0,,0,T,0,,7,,40,,0,,24.1,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.1,12/1/1974 0:00,ON,1974,12,1,-2.8,,-4.4,,-1.1,,0,T,0,,0,T,0,T,7,,51,,0,,20.8,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.2,12/2/1974 0:00,ON,1974,12,2,0,,-1.7,,1.7,,6.1,,0.8,,3.6,,0,T,2,,63,,0,,18,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.3,12/3/1974 0:00,ON,1974,12,3,-3.9,,-6.7,,-1.1,,0.3,,0,,0.3,,0,T,34,,51,,0,,21.9,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.4,12/4/1974 0:00,ON,1974,12,4,-3.9,,-8.9,,1.1,,0,,0,,0,,0,T,34,,42,,0,,21.9,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.5,12/5/1974 0:00,ON,1974,12,5,-4.8,,-7.8,,-1.7,,0.3,,0,,0.8,,0,T,0,,0,,0,,22.8,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.6,12/6/1974 0:00,ON,1974,12,6,-5,,-10,,0,,0,T,0,,0,T,0,T,0,,0,,0,,23,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.7,12/7/1974 0:00,ON,1974,12,7,-2,,-7.2,,3.3,,1.3,,0.5,,0.5,,0,T,0,,0,,0,,20,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.8,12/8/1974 0:00,ON,1974,12,8,0,,-4.4,,4.4,,3.3,,2.8,,0.5,,0,T,29,,48,,0,,18,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.9,12/9/1974 0:00,ON,1974,12,9,-6.4,,-8.3,,-4.4,,1.5,,0,,4.1,,0,T,29,,39,,0,,24.4,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.10,12/10/1974 0:00,ON,1974,12,10,-5.3,,-7.2,,-3.3,,0,T,0,T,0,T,3,,25,,47,,0,,23.3,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.11,12/11/1974 0:00,ON,1974,12,11,-3.4,,-7.8,,1.1,,1.3,,0,,1,,3,,0,,0,,0,,21.4,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.12,12/12/1974 0:00,ON,1974,12,12,1.1,,0,,2.2,,5.3,,0,,3.6,,3,,0,,0,,0,,16.9,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.13,12/13/1974 0:00,ON,1974,12,13,-0.3,,-2.2,,1.7,,0,,0,,0,,3,,0,,0,,0,,18.3,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.14,12/14/1974 0:00,ON,1974,12,14,-3.4,,-5.6,,-1.1,,0,T,0,,0,T,3,,0,,0,,0,,21.4,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.15,12/15/1974 0:00,ON,1974,12,15,-3.1,,-5.6,,-0.6,,2.3,,0,T,2.8,,0,T,11,,60,,0,,21.1,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.16,12/16/1974 0:00,ON,1974,12,16,0.8,,-0.6,,2.2,,1,,1,,0,T,0,T,18,,31,,0,,17.2,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.17,12/17/1974 0:00,ON,1974,12,17,-0.8,,-2.2,,0.6,,0.8,,0,,0.8,,0,T,27,,43,,0,,18.8,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.18,12/18/1974 0:00,ON,1974,12,18,-3.6,,-5,,-2.2,,0.3,,0,,0.5,,0,T,27,,39,,0,,21.6,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.19,12/19/1974 0:00,ON,1974,12,19,-2.2,,-4.4,,0,,4.6,,0,,6.6,,3,,25,,45,,0,,20.2,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.20,12/20/1974 0:00,ON,1974,12,20,-5,,-8.9,,-1.1,,0.3,,0,T,0.3,,8,,0,,0,,0,,23,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.21,12/21/1974 0:00,ON,1974,12,21,-1.4,,-3.3,,0.6,,2.5,,0,,3.6,,8,,0,,0,,0,,19.4,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.22,12/22/1974 0:00,ON,1974,12,22,-2.5,,-4.4,,-0.6,,0,T,0,,0,T,8,,25,,35,,0,,20.5,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.23,12/23/1974 0:00,ON,1974,12,23,1.1,,-2.2,,4.4,,0,,0,,0,,5,,27,,48,,0,,16.9,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.24,12/24/1974 0:00,ON,1974,12,24,1.1,,-1.1,,3.3,,0.8,,0,,2.3,,5,,0,,0,,0,,16.9,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.25,12/25/1974 0:00,ON,1974,12,25,-5,,-8.9,,-1.1,,2.5,,0,,4.6,,8,,32,,42,,0,,23,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.26,12/26/1974 0:00,ON,1974,12,26,-5.9,,-8.9,,-2.8,,0.3,,0,,1.3,,8,,23,,42,,0,,23.9,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.27,12/27/1974 0:00,ON,1974,12,27,-1.7,,-3.3,,0,,0,T,0,,0,T,8,,25,,45,,0,,19.7,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.28,12/28/1974 0:00,ON,1974,12,28,0,,-1.1,,1.1,,0,,0,,0,,5,,25,,48,,0,,18,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.29,12/29/1974 0:00,ON,1974,12,29,0,,-1.1,,1.1,,0.3,,0,T,0.3,,5,,27,,47,,0,,18,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.30,12/30/1974 0:00,ON,1974,12,30,-3.4,,-8.9,,2.2,,0.3,,0.3,,0,,3,,29,,32,,0,,21.4,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1974.12.31,12/31/1974 0:00,ON,1974,12,31,-5.3,,-10.6,,0,,3,,0,,3,,0,T,0,,0,,0,,23.3,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.1,1/1/1975 0:00,ON,1975,1,1,-1.9,,-4.4,,0.6,,0.8,,0,,1,,3,,29,,64,,0,,19.9,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.2,1/2/1975 0:00,ON,1975,1,2,-5,,-8.9,,-1.1,,0,,0,,0,,5,,32,,42,,0,,23,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.3,1/3/1975 0:00,ON,1975,1,3,-1.7,,-4.4,,1.1,,5.1,,0,,7.4,,8,,25,,42,,0,,19.7,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.4,1/4/1975 0:00,ON,1975,1,4,-1.4,,-3.3,,0.6,,1,,0,,1.8,,5,,27,,35,,0,,19.4,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.5,1/5/1975 0:00,ON,1975,1,5,-7,,-13.9,,0,,0.8,,0,,1,,8,,0,,0,,0,,25,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.6,1/6/1975 0:00,ON,1975,1,6,-1.4,,-5,,2.2,,2.3,,0,,2.8,,8,,16,,39,,0,,19.4,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.7,1/7/1975 0:00,ON,1975,1,7,0.9,,-1.1,,2.8,,0,T,0,,0.3,,10,,0,,0,,0,,17.1,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.8,1/8/1975 0:00,ON,1975,1,8,2,,0,,3.9,,7.1,,7.1,,0,,5,,0,,0,,0,,16,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.9,1/9/1975 0:00,ON,1975,1,9,1.7,,1.1,,2.2,,0.3,,0.3,,0,,3,,29,,48,,0,,16.3,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.10,1/10/1975 0:00,ON,1975,1,10,4.2,,-0.6,,8.9,,4.3,,4.3,,0,,0,T,16,,48,,0,,13.8,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.11,1/11/1975 0:00,ON,1975,1,11,4.7,,-1.7,,11.1,,0.3,,0.3,,0,,0,T,23,,98,,0,,13.3,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.12,1/12/1975 0:00,ON,1975,1,12,-4.5,,-7.2,,-1.7,,0,,0,,0,,0,T,25,,68,,0,,22.5,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.13,1/13/1975 0:00,ON,1975,1,13,-8.4,,-10,,-6.7,,0.5,,0,,1,,0,T,27,,31,,0,,26.4,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.14,1/14/1975 0:00,ON,1975,1,14,-8.9,,-11.1,,-6.7,,1.5,,0,,2.3,,0,T,25,,39,,0,,26.9,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.15,1/15/1975 0:00,ON,1975,1,15,-8.6,,-12.2,,-5,,1,,0,,1,,3,,25,,47,,0,,26.6,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.16,1/16/1975 0:00,ON,1975,1,16,-7.5,,-11.1,,-3.9,,1.3,,0,,2.5,,5,,27,,56,,0,,25.5,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.17,1/17/1975 0:00,ON,1975,1,17,-8.9,,-14.4,,-3.3,,0,,0,,0,,5,,25,,32,,0,,26.9,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.18,1/18/1975 0:00,ON,1975,1,18,-0.8,,-3.3,,1.7,,5.6,,0,,6.6,,5,,27,,55,,0,,18.8,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.19,1/19/1975 0:00,ON,1975,1,19,-8.6,,-17.8,,0.6,,0.3,,0,,0.3,,8,,27,,48,,0,,26.6,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.20,1/20/1975 0:00,ON,1975,1,20,-18.1,,-24.4,,-11.7,,0,,0,,0,,5,,0,,0,,0,,36.1,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.21,1/21/1975 0:00,ON,1975,1,21,-8.1,,-16.1,,0,,0,T,0,,0,T,5,,20,,51,,0,,26.1,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.22,1/22/1975 0:00,ON,1975,1,22,-6.1,,-12.2,,0,,0,T,0,,0,T,5,,34,,35,,0,,24.1,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.23,1/23/1975 0:00,ON,1975,1,23,-8.1,,-15.6,,-0.6,,0,T,0,,0,T,5,,23,,45,,0,,26.1,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.24,1/24/1975 0:00,ON,1975,1,24,-2,,-5,,1.1,,1,,1,,0,,3,,0,,0,,0,,20,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.25,1/25/1975 0:00,ON,1975,1,25,1.4,,0,,2.8,,14.7,,11.2,,2.8,,3,,27,,68,,0,,16.6,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.26,1/26/1975 0:00,ON,1975,1,26,-2.8,,-5.6,,0,,1,,0,,1,,3,,29,,60,,0,,20.8,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.27,1/27/1975 0:00,ON,1975,1,27,-5.8,,-8.3,,-3.3,,0,T,0,,0,T,3,,25,,37,,0,,23.8,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.28,1/28/1975 0:00,ON,1975,1,28,-2.8,,-6.7,,1.1,,0,,0,,0,,3,,0,,0,,0,,20.8,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.29,1/29/1975 0:00,ON,1975,1,29,0.9,,-4.4,,6.1,,15.7,,15.7,,0.3,,0,T,27,,90,,0,,17.1,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.30,1/30/1975 0:00,ON,1975,1,30,-6.1,,-8.3,,-3.9,,0.5,,0,,1.5,,0,T,0,,0,,0,,24.1,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.1.31,1/31/1975 0:00,ON,1975,1,31,-5.9,,-8.9,,-2.8,,0.5,,0,,1.3,,0,T,0,,0,,0,,23.9,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.1,2/1/1975 0:00,ON,1975,2,1,-5.3,,-7.8,,-2.8,,0,,0,,0,,0,T,0,,0,,0,,23.3,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.2,2/2/1975 0:00,ON,1975,2,2,-8.1,,-12.8,,-3.3,,0,T,0,,0.3,,0,T,0,,0,,0,,26.1,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.3,2/3/1975 0:00,ON,1975,2,3,-8.3,,-12.2,,-4.4,,0,T,0,,0,T,0,T,0,,0,,0,,26.3,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.4,2/4/1975 0:00,ON,1975,2,4,-7.5,,-12.8,,-2.2,,0,T,0,,0,T,0,T,9,,39,,0,,25.5,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.5,2/5/1975 0:00,ON,1975,2,5,-2.5,,-4.4,,-0.6,,3.8,,0,,5.1,,0,T,0,,0,,0,,20.5,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.6,2/6/1975 0:00,ON,1975,2,6,-4.2,,-6.7,,-1.7,,2,,0,,2,,5,,29,,35,,0,,22.2,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.7,2/7/1975 0:00,ON,1975,2,7,-7.8,,-12.2,,-3.3,,0,T,0,,0,T,5,,27,,47,,0,,25.8,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.8,2/8/1975 0:00,ON,1975,2,8,-8.1,,-10,,-6.1,,0.5,,0,,1.3,,5,,27,,48,,0,,26.1,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.9,2/9/1975 0:00,ON,1975,2,9,-12.8,,-15.6,,-10,,0.8,,0,,1.3,,8,,27,,45,,0,,30.8,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.10,2/10/1975 0:00,ON,1975,2,10,-12.8,,-16.7,,-8.9,,0,T,0,,0,T,8,,0,,0,,0,,30.8,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.11,2/11/1975 0:00,ON,1975,2,11,-7.2,,-10,,-4.4,,0.8,,0,,1.5,,8,,0,,0,,0,,25.2,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.12,2/12/1975 0:00,ON,1975,2,12,-6.4,,-8.9,,-3.9,,1.8,,0,,3.8,,8,,29,,55,,0,,24.4,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.13,2/13/1975 0:00,ON,1975,2,13,-8.1,,-10.6,,-5.6,,0.5,,0,,1.3,,10,,27,,66,,0,,26.1,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.14,2/14/1975 0:00,ON,1975,2,14,-4.5,,-5.6,,-3.3,,0.3,,0,T,0.3,,10,,27,,32,,0,,22.5,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.15,2/15/1975 0:00,ON,1975,2,15,-3.4,,-5,,-1.7,,3.6,,0,,3.6,,8,,0,,0,,0,,21.4,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.16,2/16/1975 0:00,ON,1975,2,16,-2.5,,-4.4,,-0.6,,2.5,,0,,2.5,,13,,0,,0,,0,,20.5,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.17,2/17/1975 0:00,ON,1975,2,17,-1.1,,-4.4,,2.2,,6.4,,6.4,,0,,13,,7,,50,,0,,19.1,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.18,2/18/1975 0:00,ON,1975,2,18,-0.6,,-2.2,,1.1,,5.6,,0.5,,6.1,,8,,25,,37,,0,,18.6,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.19,2/19/1975 0:00,ON,1975,2,19,-1.4,,-2.8,,0,,0.5,,0,T,1,,10,,29,,43,,0,,19.4,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.20,2/20/1975 0:00,ON,1975,2,20,-2.2,,-4.4,,0,,0,T,0,,0,T,10,,23,,40,,0,,20.2,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.21,2/21/1975 0:00,ON,1975,2,21,-0.9,,-6.1,,4.4,,0,,0,,0,,8,,0,,0,,0,,18.9,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.22,2/22/1975 0:00,ON,1975,2,22,1.7,,-3.9,,7.2,,4.6,,4.6,,0,,5,,23,,37,,0,,16.3,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.23,2/23/1975 0:00,ON,1975,2,23,2,,1.1,,2.8,,4.3,,4.3,,0,,0,T,9,,37,,0,,16,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.24,2/24/1975 0:00,ON,1975,2,24,1.1,,-0.6,,2.8,,29.7,,29.7,,0,,0,T,7,,47,,0,,16.9,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.25,2/25/1975 0:00,ON,1975,2,25,-0.6,,-1.7,,0.6,,3.8,,0,,4.1,,0,T,25,,80,,0,,18.6,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.26,2/26/1975 0:00,ON,1975,2,26,-2.3,,-3.9,,-0.6,,1,,0,,1.3,,3,,25,,92,,0,,20.3,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.27,2/27/1975 0:00,ON,1975,2,27,-4.7,,-6.1,,-3.3,,0.3,,0,,0.8,,3,,27,,51,,0,,22.7,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.2.28,2/28/1975 0:00,ON,1975,2,28,-1.9,,-4.4,,0.6,,2.5,,0,,3.6,,3,,27,,50,,0,,19.9,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.1,3/1/1975 0:00,ON,1975,3,1,-5.9,,-7.8,,-3.9,,0.3,,0,,0.8,,5,,27,,50,,0,,23.9,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.2,3/2/1975 0:00,ON,1975,3,2,-7.2,,-10,,-4.4,,0,T,0,,0.3,,5,,32,,45,,0,,25.2,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.3,3/3/1975 0:00,ON,1975,3,3,-9.8,,-11.7,,-7.8,,0,T,0,,0,T,3,,32,,42,,0,,27.8,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.4,3/4/1975 0:00,ON,1975,3,4,-6.7,,-10,,-3.3,,0,T,0,,0,T,3,,32,,32,,0,,24.7,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.5,3/5/1975 0:00,ON,1975,3,5,-3.4,,-7.8,,1.1,,3,,0,,3,,3,,23,,37,,0,,21.4,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.6,3/6/1975 0:00,ON,1975,3,6,0,,-1.7,,1.7,,2.5,,0,,2.5,,5,,27,,40,,0,,18,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.7,3/7/1975 0:00,ON,1975,3,7,-2.2,,-4.4,,0,,11.4,,0.3,,10.2,,3,,34,,50,,0,,20.2,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.8,3/8/1975 0:00,ON,1975,3,8,-11.1,,-17.8,,-4.4,,0,,0,,0,,10,,34,,51,,0,,29.1,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.9,3/9/1975 0:00,ON,1975,3,9,-12.5,,-20,,-5,,0,T,0,,0,T,10,,0,,0,,0,,30.5,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.10,3/10/1975 0:00,ON,1975,3,10,-6.1,,-11.1,,-1.1,,0.3,,0,,0.3,,10,,0,,0,,0,,24.1,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.11,3/11/1975 0:00,ON,1975,3,11,-3.9,,-7.8,,0,,0,,0,,0,,8,,0,,0,,0,,21.9,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.12,3/12/1975 0:00,ON,1975,3,12,0.6,,-3.9,,5,,3.6,,3.6,,0,,5,,27,,42,,0,,17.4,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.13,3/13/1975 0:00,ON,1975,3,13,-3.4,,-6.7,,0,,0,T,0,,0,T,0,T,29,,40,,0,,21.4,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.14,3/14/1975 0:00,ON,1975,3,14,-5.9,,-7.8,,-3.9,,2.8,,0,,2.8,,0,T,9,,50,,0,,23.9,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.15,3/15/1975 0:00,ON,1975,3,15,-5.6,,-12.2,,1.1,,0,,0,,0,,3,,0,,0,,0,,23.6,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.16,3/16/1975 0:00,ON,1975,3,16,-2.3,,-8.9,,4.4,,0,,0,,0,,3,,0,,0,,0,,20.3,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.17,3/17/1975 0:00,ON,1975,3,17,1.4,,-3.9,,6.7,,0,,0,,0,,0,T,0,,0,,0,,16.6,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.18,3/18/1975 0:00,ON,1975,3,18,2.5,,-3.3,,8.3,,0,,0,,0,,0,T,18,,34,,0,,15.5,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.19,3/19/1975 0:00,ON,1975,3,19,3.9,,2.2,,5.6,,15.7,,15.7,,0,,0,T,0,,0,,0,,14.1,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.20,3/20/1975 0:00,ON,1975,3,20,1.1,,-1.7,,3.9,,0,,0,,0,,0,T,36,,42,,0,,16.9,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.21,3/21/1975 0:00,ON,1975,3,21,-2.5,,-5,,0,,0.3,,0.3,,0,T,0,T,9,,47,,0,,20.5,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.22,3/22/1975 0:00,ON,1975,3,22,2,,0,,3.9,,13.7,,13.7,,0,,0,T,29,,72,,0,,16,,,,4832
-80.38333333,43.45,WATERLOO WELLINGTON A,6149387,6149387.1975.3.23,3/23/1975 0:00,ON,1975,3,23,1.4,,-0.6,,3.3,,0,,0,,0,,0,T,32,,40,,0,,16.6,,,,4832
